TimeStamp;real;forecast
2026-02-17 00:00:00;3134.171;3623.0120896091366
2026-02-17 01:00:00;2905.419;4112.831909209679
2026-02-17 02:00:00;3407.01775;4461.0954716571205
2026-02-17 03:00:00;2895.731;5219.8136191172935
2026-02-17 04:00:00;8236.94275;4834.781805167323
2026-02-17 05:00:00;6007.888;4077.9560268877676
2026-02-17 06:00:00;2866.3685;3818.627481856235
2026-02-17 07:00:00;4238.148;3603.4346168002958
2026-02-17 08:00:00;1719.8225;3342.3735485947755
2026-02-17 09:00:00;1871.9405;3232.8476371481215
2026-02-17 10:00:00;3033.746;3494.7028667972663
2026-02-17 11:00:00;3668.54275;3555.215335255942
2026-02-17 12:00:00;6719.437;4163.461979270538
2026-02-17 13:00:00;7537.1335;4380.24574094089
2026-02-17 14:00:00;4577.005999999999;4033.4402571164374
2026-02-17 15:00:00;3379.70575;3867.625286180003
2026-02-17 16:00:00;3178.5005;3809.213827614786
2026-02-17 17:00:00;2587.17975;3225.5811507972903
2026-02-17 18:00:00;1806.15375;3162.449478534002
2026-02-17 19:00:00;2070.67175;3290.275846566439
2026-02-17 20:00:00;4654.51275;3925.5332680570837
2026-02-17 21:00:00;3142.6025;4067.0213109673236
2026-02-17 22:00:00;2652.804;3906.5657775475793
2026-02-17 23:00:00;2618.7905;3727.2896896936045
