TimeStamp;real;forecast
2026-02-10 00:00:00;5820.796249999999;6523.874990767493
2026-02-10 02:00:00;11978.733;7313.367509044271
2026-02-10 04:00:00;5867.65425;6132.524227407714
2026-02-10 06:00:00;5445.2395;4179.4101899516045
2026-02-10 08:00:00;2844.61975;3619.8375801770026
2026-02-10 10:00:00;4042.88375;3562.6994167679504
2026-02-10 12:00:00;13071.442;5454.788830416864
2026-02-10 14:00:00;5590.929;4879.505927678427
2026-02-10 16:00:00;4017.93975;5211.187912734743
2026-02-10 18:00:00;6323.071;4085.825419160017
2026-02-10 20:00:00;7154.6265;5602.559006197234
2026-02-10 22:00:00;5343.331;5074.267328929733
