TimeStamp;real;forecast
2026-02-18 00:00:00;6842.64025;7072.777026386538
2026-02-18 02:00:00;7517.154500000001;10106.564288652366
2026-02-18 04:00:00;10454.313749999998;8925.141474147122
2026-02-18 06:00:00;5349.031;7157.02245452029
2026-02-18 08:00:00;3309.02425;5362.482441118635
2026-02-18 10:00:00;5867.27375;7031.419773514632
2026-02-18 12:00:00;10108.61975;9295.270694846542
2026-02-18 14:00:00;11248.2025;7811.730767892887
2026-02-18 16:00:00;7310.998250000001;6393.657598326217
2026-02-18 18:00:00;3904.7945;5370.2149586909645
2026-02-18 20:00:00;8931.222666666667;7752.096383067867
2026-02-18 22:00:00;7470.591;6949.054102000834
