TimeStamp;real;forecast
2026-02-20 00:00:00;3867.99625;3795.84255734882
2026-02-20 01:00:00;3100.64225;3872.4305269112097
2026-02-20 02:00:00;2828.1715;3995.0595641682776
2026-02-20 03:00:00;4158.9235;3852.7965529882044
2026-02-20 04:00:00;3933.11075;4176.912706642301
2026-02-20 05:00:00;3965.08175;4381.264055760799
2026-02-20 06:00:00;3080.9115;4278.394189352715
2026-02-20 07:00:00;4425.24725;4668.383847416992
2026-02-20 08:00:00;5264.822999999999;4464.254042393173
2026-02-20 09:00:00;3476.0955;4563.459393279197
2026-02-20 10:00:00;3282.589;3827.189255041216
2026-02-20 11:00:00;3600.80525;4240.356937147642
2026-02-20 12:00:00;4432.64325;3906.168375014317
2026-02-20 13:00:00;2361.1320000000005;3496.835050984019
2026-02-20 14:00:00;1551.0443333333333;3910.4893694725943
2026-02-20 15:00:00;2872.442;3396.1499089525587
2026-02-20 16:00:00;3774.00675;3873.380566540498
2026-02-20 17:00:00;5136.79725;4758.317861435339
2026-02-20 18:00:00;5177.334;5923.696215712953
2026-02-20 19:00:00;5452.91475;3287.3542998123858
2026-02-20 20:00:00;5548.0960000000005;4712.124470414727
2026-02-20 21:00:00;4351.4605;4516.264063497706
2026-02-20 22:00:00;4562.4445;3656.404928307398
2026-02-20 23:00:00;3240.04275;4162.296268483262
