TimeStamp;real;forecast
2026-02-10 00:00:00;4758.01175;5760.90298045332
2026-02-10 02:00:00;5245.9529999999995;5766.310848245434
2026-02-10 04:00:00;5867.24;5940.857968417573
2026-02-10 06:00:00;6342.6855;6077.909326149895
2026-02-10 08:00:00;7707.53925;6180.9787645398865
2026-02-10 10:00:00;5094.8335;6210.075113463306
2026-02-10 12:00:00;4960.90125;6497.5082973680865
2026-02-10 14:00:00;4770.630999999999;7055.66248833889
2026-02-10 16:00:00;7918.882;7682.795875465445
2026-02-10 18:00:00;9801.353;8456.368066879191
2026-02-10 20:00:00;7154.6265;6482.97771232517
2026-02-10 22:00:00;5343.331;6972.2352509182765
