TimeStamp;real;forecast
2026-02-17 00:00:00;6039.59;6533.733422588981
2026-02-17 02:00:00;6302.748750000001;6362.032280683965
2026-02-17 04:00:00;6590.028249999999;6144.691159556155
2026-02-17 06:00:00;7083.9035;7010.108806556702
2026-02-17 08:00:00;10297.87425;7617.032253998467
2026-02-17 10:00:00;6702.262000000001;8615.046448087896
2026-02-17 12:00:00;6775.0560000000005;5711.703016057634
2026-02-17 14:00:00;7902.2660000000005;5549.897368760159
2026-02-17 16:00:00;7103.88375;7326.507987073428
2026-02-17 18:00:00;9275.757;6683.118275759747
2026-02-17 20:00:00;7797.11525;6397.116190625209
2026-02-17 22:00:00;5271.5945;7135.364952824221
