TimeStamp;real;forecast
2026-02-11 00:00:00;2366.50825;3039.4395371727774
2026-02-11 01:00:00;2711.8525;3183.8965061813965
2026-02-11 02:00:00;2083.15775;2755.1057148395266
2026-02-11 03:00:00;2465.2165000000005;2818.4505793290464
2026-02-11 04:00:00;2897.0037500000003;2749.487168096711
2026-02-11 05:00:00;2676.7915000000003;2957.250970498518
2026-02-11 06:00:00;2365.58925;3110.682543306393
2026-02-11 07:00:00;3238.81225;2926.5390922760525
2026-02-11 08:00:00;2706.17225;2880.7928449604296
2026-02-11 09:00:00;3475.922;3069.3865249309983
2026-02-11 10:00:00;2244.5915;2915.1106888489703
2026-02-11 11:00:00;2952.637;3690.5257220327076
2026-02-11 12:00:00;1686.3925;2824.0098783300036
2026-02-11 13:00:00;3154.1665;2744.864568726109
2026-02-11 14:00:00;2227.19575;3052.609611986151
2026-02-11 15:00:00;2543.43525;2962.5353689457625
2026-02-11 16:00:00;2576.265;3343.4393111890954
2026-02-11 17:00:00;1333.5;3754.5609376659313
2026-02-11 18:00:00;3750.33275;4256.701290534533
2026-02-11 19:00:00;3982.69175;3059.533299430335
2026-02-11 20:00:00;3578.161;2985.6985787434264
2026-02-11 21:00:00;2482.21025;3193.7935550228854
2026-02-11 22:00:00;2358.59375;3066.0993135324484
2026-02-11 23:00:00;2322.409;2768.8201616018473
