TimeStamp;real;forecast;prediction_time_seconds
2026-03-04 00:00:00;2341.52875;2687.2791671365976;24.57040359999519
2026-03-04 01:00:00;2976.6625;2530.614758907973;24.57040359999519
2026-03-04 02:00:00;2663.9955;2584.3013311878676;24.57040359999519
2026-03-04 03:00:00;2132.85775;2510.70412687002;24.57040359999519
2026-03-04 04:00:00;2686.453;2473.4210466326226;24.57040359999519
2026-03-04 05:00:00;2480.783;2626.9139355735624;24.57040359999519
2026-03-04 06:00:00;2484.50025;2686.520219365907;24.57040359999519
2026-03-04 07:00:00;3750.57025;2224.9321343228185;24.57040359999519
2026-03-04 08:00:00;962.9825;2357.5598626456995;24.57040359999519
2026-03-04 09:00:00;913.50825;2306.6860096204246;24.57040359999519
2026-03-04 10:00:00;2335.989;1991.6245023057286;24.57040359999519
2026-03-04 11:00:00;2978.1815;2483.5043570942107;24.57040359999519
2026-03-04 12:00:00;4587.24025;3018.1074646267216;24.57040359999519
2026-03-04 13:00:00;4646.554749999999;2959.868204419893;24.57040359999519
2026-03-04 14:00:00;4490.52625;1996.3763470791346;24.57040359999519
2026-03-04 15:00:00;3957.3565;2289.3502767736204;24.57040359999519
2026-03-04 16:00:00;2997.356;2175.443427235595;24.57040359999519
2026-03-04 17:00:00;1464.8985;3556.5144717914154;24.57040359999519
2026-03-04 18:00:00;4648.4705;3868.951928743937;24.57040359999519
2026-03-04 19:00:00;4129.09025;2767.0059325820093;24.57040359999519
2026-03-04 20:00:00;3670.78525;3111.398674862121;24.57040359999519
2026-03-04 21:00:00;2636.34375;3179.3458863052306;24.57040359999519
2026-03-04 22:00:00;3060.88225;2477.260026601411;24.57040359999519
2026-03-04 23:00:00;3818.83625;2907.437481153061;24.57040359999519
