TimeStamp;real;forecast
2026-02-11 00:00:00;2366.50825;2588.0866464423075
2026-02-11 01:00:00;2711.8525;2760.133126400898
2026-02-11 02:00:00;2083.15775;2765.335546265299
2026-02-11 03:00:00;2465.2165000000005;2802.724862399296
2026-02-11 04:00:00;2897.0037500000003;2857.381075611007
2026-02-11 05:00:00;2676.7915000000003;3053.026518414212
2026-02-11 06:00:00;2365.58925;3629.4511352438403
2026-02-11 07:00:00;3238.81225;2845.6651871766535
2026-02-11 08:00:00;2706.17225;3794.075964387195
2026-02-11 09:00:00;3475.922;3361.396909999768
2026-02-11 10:00:00;2244.5915;2646.2455685342175
2026-02-11 11:00:00;2952.637;2926.3447539232134
2026-02-11 12:00:00;1686.3925;2487.4958632041075
2026-02-11 13:00:00;3154.1665;3157.475254520643
2026-02-11 14:00:00;2227.19575;2501.7556809307694
2026-02-11 15:00:00;2543.43525;2810.5297702485404
2026-02-11 16:00:00;2576.265;2681.5214574053534
2026-02-11 17:00:00;1333.5;4577.651843020225
2026-02-11 18:00:00;3750.33275;4798.585992285534
2026-02-11 19:00:00;3982.69175;3987.2781080108844
2026-02-11 20:00:00;3578.161;4382.674938932472
2026-02-11 21:00:00;2482.21025;3401.644198629389
2026-02-11 22:00:00;2358.59375;3224.799999131363
2026-02-11 23:00:00;2322.409;3660.292834540834
