TimeStamp;real;forecast;prediction_time_seconds
2026-02-24 00:00:00;2087.3587500000003;3247.077556121366;1.9953729000408202
2026-02-24 01:00:00;2805.0935;3620.484262688763;1.9953729000408202
2026-02-24 02:00:00;2305.28275;3927.0276238017263;1.9953729000408202
2026-02-24 03:00:00;2668.79575;3673.7193750947476;1.9953729000408202
2026-02-24 04:00:00;2515.11175;4293.927034113949;1.9953729000408202
2026-02-24 05:00:00;3203.1455;3911.9924807766674;1.9953729000408202
2026-02-24 06:00:00;2993.927;3524.102569122263;1.9953729000408202
2026-02-24 07:00:00;3073.1355000000003;3960.5058189668816;1.9953729000408202
2026-02-24 08:00:00;3171.7027500000004;4212.59088087401;1.9953729000408202
2026-02-24 09:00:00;3257.02575;4463.324421428547;1.9953729000408202
2026-02-24 10:00:00;2908.47525;4240.295485132812;1.9953729000408202
2026-02-24 11:00:00;2711.759;4022.011292224796;1.9953729000408202
2026-02-24 12:00:00;2309.90175;3943.374060712777;1.9953729000408202
2026-02-24 13:00:00;739.952;3864.0349464760166;1.9953729000408202
2026-02-24 14:00:00;2432.09175;4411.8324800557975;1.9953729000408202
2026-02-24 15:00:00;3639.514;5469.350649742499;1.9953729000408202
2026-02-24 16:00:00;3844.585;5593.6002249579005;1.9953729000408202
2026-02-24 17:00:00;7690.8945;6185.987067133507;1.9953729000408202
2026-02-24 18:00:00;7286.809499999999;6090.6630905827515;1.9953729000408202
2026-02-24 19:00:00;1459.71375;4569.635727267347;1.9953729000408202
2026-02-24 20:00:00;2066.23975;4307.745552665655;1.9953729000408202
2026-02-24 21:00:00;4231.92425;4905.966778185363;1.9953729000408202
2026-02-24 22:00:00;3387.08275;4910.2019079668735;1.9953729000408202
2026-02-24 23:00:00;2707.083;3857.6845131624127;1.9953729000408202
