TimeStamp;real;forecast;prediction_time_seconds
2026-02-19 00:00:00;3798.69625;4033.4817961038525;3.0019539000932127
2026-02-19 01:00:00;3470.1565;4493.144453850281;3.0019539000932127
2026-02-19 02:00:00;3887.978;3972.5539088261166;3.0019539000932127
2026-02-19 03:00:00;3463.55225;3605.9732323247927;3.0019539000932127
2026-02-19 04:00:00;3694.54025;4226.1215208173435;3.0019539000932127
2026-02-19 05:00:00;4024.671;4362.079872815954;3.0019539000932127
2026-02-19 06:00:00;3976.81075;4748.43426430422;3.0019539000932127
2026-02-19 07:00:00;4254.63175;6230.0204522811355;3.0019539000932127
2026-02-19 08:00:00;5451.65625;4536.850542503526;3.0019539000932127
2026-02-19 09:00:00;4617.72725;6760.647274933905;3.0019539000932127
2026-02-19 10:00:00;4048.07275;6151.138462257747;3.0019539000932127
2026-02-19 11:00:00;4006.33275;6077.489450128474;3.0019539000932127
2026-02-19 12:00:00;2886.07425;6602.566850358773;3.0019539000932127
2026-02-19 13:00:00;3151.84075;6914.732249135672;3.0019539000932127
2026-02-19 14:00:00;2118.81075;8011.2272895937795;3.0019539000932127
2026-02-19 15:00:00;2872.442;7618.9578311452615;3.0019539000932127
2026-02-19 16:00:00;3774.00675;7640.086354366054;3.0019539000932127
2026-02-19 17:00:00;5136.79725;10009.543130448525;3.0019539000932127
2026-02-19 18:00:00;5757.4375;10529.25110018007;3.0019539000932127
2026-02-19 19:00:00;2808.28475;8939.89236085749;3.0019539000932127
2026-02-19 20:00:00;4316.30025;10529.38558501438;3.0019539000932127
2026-02-19 21:00:00;4116.61075;9319.098946681344;3.0019539000932127
2026-02-19 22:00:00;3227.96925;9651.113130794345;3.0019539000932127
2026-02-19 23:00:00;3393.52525;10748.696848605217;3.0019539000932127
