TimeStamp;real;forecast
2026-02-18 00:00:00;3148.755;3259.9613074745866
2026-02-18 01:00:00;3693.88525;3340.460469071517
2026-02-18 02:00:00;2656.90925;3326.0774597877753
2026-02-18 03:00:00;2022.2365;3079.716046208501
2026-02-18 04:00:00;2714.6582499999995;3071.9550249434833
2026-02-18 05:00:00;3138.4825;3324.483007374946
2026-02-18 06:00:00;3251.8665;3632.017097433842
2026-02-18 07:00:00;3767.39;3271.9188011722467
2026-02-18 08:00:00;3704.433;3524.4878477724533
2026-02-18 09:00:00;4502.9775;3434.1480399348466
2026-02-18 10:00:00;2839.84175;3763.4782764260362
2026-02-18 11:00:00;3027.432;3673.1698266563953
2026-02-18 12:00:00;3523.302;3643.900104712054
2026-02-18 13:00:00;3065.7345000000005;3478.5173897556824
2026-02-18 14:00:00;3746.467;3477.4241200904294
2026-02-18 15:00:00;3357.258;3521.379599359999
2026-02-18 16:00:00;3739.85675;3554.7739780658094
2026-02-18 17:00:00;5383.882;4786.174215662462
2026-02-18 18:00:00;5460.044;4392.169866980781
2026-02-18 19:00:00;3423.06;3351.6935869619733
2026-02-18 20:00:00;4988.140666666666;3893.35176535744
2026-02-18 21:00:00;3943.082;3957.833138782389
2026-02-18 22:00:00;3280.73875;3873.5004594347633
2026-02-18 23:00:00;4189.85225;4164.410357830625
