TimeStamp;real;forecast
2026-02-18 00:00:00;6842.64025;7599.970225544253
2026-02-18 02:00:00;7517.154500000001;10031.113074815696
2026-02-18 04:00:00;10454.313749999998;8819.418329615872
2026-02-18 06:00:00;5349.031;6965.199136038845
2026-02-18 08:00:00;3309.02425;5749.2309457573065
2026-02-18 10:00:00;5867.27375;8648.714067871932
2026-02-18 12:00:00;10108.61975;8920.487247580917
2026-02-18 14:00:00;11248.2025;7192.389871286442
2026-02-18 16:00:00;7310.998250000001;6007.7557733750455
2026-02-18 18:00:00;3904.7945;5407.03078510698
2026-02-18 20:00:00;8931.222666666667;7556.205306026241
2026-02-18 22:00:00;7470.591;7072.395685252787
