TimeStamp;real;forecast
2026-02-16 00:00:00;8442.78925;9406.917250535487
2026-02-16 02:00:00;13155.55025;7683.077008538408
2026-02-16 04:00:00;10215.02725;8966.310579892528
2026-02-16 06:00:00;5467.262000000001;8110.00891921475
2026-02-16 08:00:00;4303.44975;5897.13810887602
2026-02-16 10:00:00;11320.50525;6540.72759039895
2026-02-16 12:00:00;13058.96875;8635.882830849006
2026-02-16 14:00:00;9207.748;8807.107912455582
2026-02-16 16:00:00;6782.55725;7466.896941975662
2026-02-16 18:00:00;4547.0962500000005;3481.7056454762433
2026-02-16 20:00:00;7211.1215;7268.630811527143
2026-02-16 22:00:00;6642.30775;7569.759135537904
