TimeStamp;real;forecast;prediction_time_seconds
2026-03-08 00:00:00;2072.6980000000003;2547.9857245586736;29.759625699953176
2026-03-08 01:00:00;3777.8255;2729.604595324639;29.759625699953176
2026-03-08 02:00:00;1967.07825;2502.980647736514;29.759625699953176
2026-03-08 03:00:00;2125.10075;2295.0685467137682;29.759625699953176
2026-03-08 04:00:00;2076.188;2297.847788783154;29.759625699953176
2026-03-08 05:00:00;2075.50675;2485.0371226241978;29.759625699953176
2026-03-08 06:00:00;1866.8475;2649.1747555609923;29.759625699953176
2026-03-08 07:00:00;1325.2725;2594.9272346976823;29.759625699953176
2026-03-08 08:00:00;995.868;1923.0057251304263;29.759625699953176
2026-03-08 09:00:00;913.16325;1883.8025918426843;29.759625699953176
2026-03-08 10:00:00;1799.62;1934.4757001797404;29.759625699953176
2026-03-08 11:00:00;2870.49225;2487.9472947686018;29.759625699953176
2026-03-08 12:00:00;1250.2222499999998;2168.995424899537;29.759625699953176
2026-03-08 13:00:00;1831.10675;1532.4502512988138;29.759625699953176
2026-03-08 14:00:00;1428.14675;1592.7657892168343;29.759625699953176
2026-03-08 15:00:00;1477.5485;2197.562356920274;29.759625699953176
2026-03-08 16:00:00;2029.1785;2142.7546978420914;29.759625699953176
2026-03-08 17:00:00;1926.54075;2981.8889650759315;29.759625699953176
2026-03-08 18:00:00;3786.51925;4207.654630650639;29.759625699953176
2026-03-08 19:00:00;3130.8587500000003;3142.149127178165;29.759625699953176
2026-03-08 20:00:00;4166.77175;3137.280900598665;29.759625699953176
2026-03-08 21:00:00;3548.41575;2679.3737320074265;29.759625699953176
2026-03-08 22:00:00;2750.8852500000003;2574.8429107507955;29.759625699953176
2026-03-08 23:00:00;2077.47225;2400.190493106211;29.759625699953176
