TimeStamp;real;forecast;prediction_time_seconds
2026-02-14 00:00:00;2411.443;3082.9916632513487;28.369267200003378
2026-02-14 01:00:00;2943.3845;2680.755728074215;28.369267200003378
2026-02-14 02:00:00;2579.4275;2760.399505170008;28.369267200003378
2026-02-14 03:00:00;2204.52425;2550.610740676549;28.369267200003378
2026-02-14 04:00:00;2660.8965000000003;2697.0669611027047;28.369267200003378
2026-02-14 05:00:00;3597.15675;2499.749300053042;28.369267200003378
2026-02-14 06:00:00;2461.59075;2734.74519162931;28.369267200003378
2026-02-14 07:00:00;2936.82475;2565.294731990174;28.369267200003378
2026-02-14 08:00:00;2971.81825;2968.440774897416;28.369267200003378
2026-02-14 09:00:00;2900.61125;3037.6837519513642;28.369267200003378
2026-02-14 10:00:00;2713.67975;2968.9379798254945;28.369267200003378
2026-02-14 11:00:00;2756.77525;3266.5972087326422;28.369267200003378
2026-02-14 12:00:00;3727.64475;2844.7586730708836;28.369267200003378
2026-02-14 13:00:00;2757.3445;3116.880781520427;28.369267200003378
2026-02-14 14:00:00;3371.52475;2849.056919745608;28.369267200003378
2026-02-14 15:00:00;3231.48225;2928.318246880224;28.369267200003378
2026-02-14 16:00:00;4488.084;2973.5409328169358;28.369267200003378
2026-02-14 17:00:00;5352.45;3952.57869704654;28.369267200003378
2026-02-14 18:00:00;6210.828;4709.271150022241;28.369267200003378
2026-02-14 19:00:00;1903.77525;3900.3579837471307;28.369267200003378
2026-02-14 20:00:00;2630.102;3671.3144539058057;28.369267200003378
2026-02-14 21:00:00;4245.20475;3501.2079552083196;28.369267200003378
2026-02-14 22:00:00;3723.198;3162.854514043472;28.369267200003378
2026-02-14 23:00:00;3729.623;3160.3022981927547;28.369267200003378
