TimeStamp;real;forecast;prediction_time_seconds
2026-02-26 00:00:00;2138.3953125;2386.1436583660857;31.823274499969557
2026-02-26 01:00:00;2010.0904166666664;2939.19859607788;31.823274499969557
2026-02-26 02:00:00;1881.785520833333;2615.9251089570785;31.823274499969557
2026-02-26 03:00:00;1753.4806249999997;2518.070112246545;31.823274499969557
2026-02-26 04:00:00;1625.1757291666663;2592.2258199276084;31.823274499969557
2026-02-26 05:00:00;1496.8708333333332;2842.6374120278406;31.823274499969557
2026-02-26 06:00:00;1368.5659374999998;2815.6846741680415;31.823274499969557
2026-02-26 07:00:00;1240.2610416666664;3068.5810146777494;31.823274499969557
2026-02-26 08:00:00;1111.956145833333;3101.7738108125886;31.823274499969557
2026-02-26 09:00:00;983.65125;3060.5122710591936;31.823274499969557
2026-02-26 10:00:00;1833.2985;2792.7631752128764;31.823274499969557
2026-02-26 11:00:00;3650.50475;2749.50332577594;31.823274499969557
2026-02-26 12:00:00;3347.99625;2507.83779846798;31.823274499969557
2026-02-26 13:00:00;4618.702;1498.2195342930572;31.823274499969557
2026-02-26 14:00:00;4011.90325;2256.6823303389915;31.823274499969557
2026-02-26 15:00:00;3309.00375;2554.092923459616;31.823274499969557
2026-02-26 16:00:00;2059.02025;2764.9780103865883;31.823274499969557
2026-02-26 17:00:00;2137.0;4268.480009166888;31.823274499969557
2026-02-26 18:00:00;5895.00775;4310.252637865706;31.823274499969557
2026-02-26 19:00:00;3952.2635;3075.0500611005514;31.823274499969557
2026-02-26 20:00:00;3048.434;3212.9105025445797;31.823274499969557
2026-02-26 21:00:00;2100.1352500000003;3045.8791929650497;31.823274499969557
2026-02-26 22:00:00;2277.26325;2804.691596361895;31.823274499969557
2026-02-26 23:00:00;2650.38725;2508.0306221565424;31.823274499969557
