TimeStamp;real;forecast
2026-02-12 00:00:00;4674.8325;5174.084751276743
2026-02-12 02:00:00;3697.18375;5312.832968664842
2026-02-12 04:00:00;4915.93375;4896.1853661453315
2026-02-12 06:00:00;4461.004;5185.461527179634
2026-02-12 08:00:00;2276.995;4830.360773676442
2026-02-12 10:00:00;4147.76225;5740.683789565666
2026-02-12 12:00:00;6331.74;5475.469588541623
2026-02-12 14:00:00;4029.2219999999998;5359.071933742273
2026-02-12 16:00:00;5926.65725;6237.920814035415
2026-02-12 18:00:00;8369.5965;6753.323480845845
2026-02-12 20:00:00;6678.825;5310.9143353467025
2026-02-12 22:00:00;4520.44775;5557.681466868422
