TimeStamp;real;forecast;prediction_time_seconds
2026-02-12 00:00:00;2297.366;2293.6033374897174;43.4701342000626
2026-02-12 01:00:00;2377.4665;2417.0247382244534;43.4701342000626
2026-02-12 02:00:00;1861.1955;2132.2531487742203;43.4701342000626
2026-02-12 03:00:00;1835.98825;2139.9128329039427;43.4701342000626
2026-02-12 04:00:00;1987.42975;2314.809243777351;43.4701342000626
2026-02-12 05:00:00;2928.504;2288.932955173287;43.4701342000626
2026-02-12 06:00:00;2122.81;2246.037254609048;43.4701342000626
2026-02-12 07:00:00;2338.194;2611.5546806774455;43.4701342000626
2026-02-12 08:00:00;1348.37875;2379.9806608675353;43.4701342000626
2026-02-12 09:00:00;928.61625;2760.0639135466786;43.4701342000626
2026-02-12 10:00:00;2329.8340000000003;2413.948636185946;43.4701342000626
2026-02-12 11:00:00;1817.92825;2554.4656129755817;43.4701342000626
2026-02-12 12:00:00;3735.537;2019.9363763469355;43.4701342000626
2026-02-12 13:00:00;2596.203;2445.535866505894;43.4701342000626
2026-02-12 14:00:00;2194.61975;2213.4796359904744;43.4701342000626
2026-02-12 15:00:00;1834.60225;2388.3579950620333;43.4701342000626
2026-02-12 16:00:00;2180.3565;2602.5190903190255;43.4701342000626
2026-02-12 17:00:00;3746.30075;3086.1949372727563;43.4701342000626
2026-02-12 18:00:00;4982.87875;3584.4934316322915;43.4701342000626
2026-02-12 19:00:00;3386.71775;3021.309271638329;43.4701342000626
2026-02-12 20:00:00;3613.59775;3037.0719557376997;43.4701342000626
2026-02-12 21:00:00;3065.22725;2816.0524840211;43.4701342000626
2026-02-12 22:00:00;2475.28875;2572.325053696302;43.4701342000626
2026-02-12 23:00:00;2045.159;2346.2367380503433;43.4701342000626
