TimeStamp;real;forecast
2026-02-18 00:00:00;3148.755;3039.9811799447452
2026-02-18 01:00:00;3693.88525;3039.9811799447452
2026-02-18 02:00:00;2656.90925;3580.376798821719
2026-02-18 03:00:00;4860.24525;4123.102689975874
2026-02-18 04:00:00;7315.497749999999;5255.333082771334
2026-02-18 05:00:00;3138.816;5756.751775698423
2026-02-18 06:00:00;3252.33275;4436.526360099002
2026-02-18 07:00:00;2096.69825;3662.1090955771087
2026-02-18 08:00:00;1419.3415;3701.3383924376344
2026-02-18 09:00:00;1889.68275;2639.5504534863153
2026-02-18 10:00:00;2839.84175;2855.1344255032473
2026-02-18 11:00:00;3027.432;3675.3128755273865
2026-02-18 12:00:00;3523.302;3846.517902563557
2026-02-18 13:00:00;6585.31775;5285.225158826301
2026-02-18 14:00:00;7843.34975;5232.533297447984
2026-02-18 15:00:00;3404.85275;4103.6608236256425
2026-02-18 16:00:00;3784.0365;3447.294443895038
2026-02-18 17:00:00;3526.96175;3719.718516328511
2026-02-18 18:00:00;1306.30475;2875.645309605832
2026-02-18 19:00:00;2598.48975;2430.111313554799
2026-02-18 20:00:00;4988.140666666666;2853.449503230477
2026-02-18 21:00:00;3943.082;3859.2050657038176
2026-02-18 22:00:00;3280.73875;4008.9608569063835
2026-02-18 23:00:00;4189.85225;3559.67241766886
