;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;19.442274819433585;77501.26575;66629.67207607285;10871.593673927156;14.02763370213364
1;2026-02-11;47.71459576785038;60637.333750000005;76709.07743200319;16071.743682003187;26.50470046764414
2;2026-02-12;8.107385438946425;62008.413250000005;65034.41388553741;3026.000635537406;4.879983984330394
3;2026-02-13;16.70662660512968;67580.21500000001;63180.84929186377;4399.36570813624;6.50984272266112
4;2026-02-14;17.960929194206486;80156.339;65916.00009643286;14240.338903567143;17.765705222099953
5;2026-02-15;20.484987412023948;94187.46299999999;74427.32954838223;19760.13345161776;20.979579258460078
6;2026-02-16;12.562450750764423;100354.38325000001;85359.66553478666;14994.717715213352;14.941766597138994
7;2026-02-17;13.211188249594457;88910.2355;85192.3247169608;3717.910783039202;4.181645411387087
8;2026-02-18;15.759577355674367;88313.86616666667;87510.67167738035;803.1944892863248;0.9094772136580788
9;2026-02-19;20.43666258389684;94229.25774999999;91111.9240295602;3117.333720439783;3.3082439519054616
10;2026-02-20;18.86320812800805;93419.353;91501.59856660408;1917.7544333959231;2.052844910407293
