;day;mape;real_total;forecast_total;abs_error;perc_error;prediction_time_seconds
0;2026-02-10;23.666074903440304;74965.98775;72358.85152596614;2607.136224033864;3.4777587840611948;9.02746939996723
1;2026-02-11;22.302547176503822;64179.608;67428.67017217961;3249.0621721796124;5.062452503885054;8.43447910004761
2;2026-02-12;22.63838183596446;60030.19975;60087.62144956055;57.42169956055295;0.09565468680712319;11.509213199955411
3;2026-02-13;19.62671316265716;65708.13725;62186.863126402095;3521.2741235979047;5.358962026575947;11.421639000065625
4;2026-02-14;19.08148627836287;78509.39374999999;72508.14846596139;6001.245284038596;7.643983729066303;17.65284039999824
5;2026-02-15;37.83224637618588;88874.44;89518.90686499065;644.4668649906525;0.7251430951245966;10.004541100002825
6;2026-02-16;17.967629026130396;98799.76975;85622.86425513956;13176.905494860446;13.336979962810535;11.78057149995584
7;2026-02-17;18.232593776795014;87142.07925;78111.6558213058;9030.423428694194;10.362873489381647;11.227578499936499
8;2026-02-18;11.468402124667481;86570.28541666667;87957.25068743035;1386.965270763685;1.6021262539313104;17.82325460005086
9;2026-02-19;28.79550700070419;92254.92525;88177.82016430431;4077.1050856956863;4.419390156836842;21.528860799968243
10;2026-02-20;23.363407802706536;93444.75558333335;98986.04314007165;5541.287556738302;5.930014501238245;12.233787200064398
11;2026-02-21;17.132658356375785;83774.37575;84984.98045942385;1210.6047094238456;1.4450775652886265;14.023020299966447
12;2026-02-22;24.476753395749302;63533.210250000004;74591.7932750831;11058.583025083091;17.405988114827064;20.923786200000905
13;2026-02-23;27.722340313638107;73327.593;68583.70232577079;4743.890674229202;6.469448239258586;22.52929800003767
14;2026-02-24;42.37653191737752;75496.60525;79561.08355216433;4064.478302164338;5.3836570382273425;18.896869100048207
15;2026-02-25;35.14424238834591;65780.8533125;77836.03302263736;12055.179710137367;18.3262744447351;15.87636500003282
16;2026-02-26;63.02997618309427;60501.15256250001;69244.5894570997;8743.436894599698;14.451686495670296;18.479833799996413
17;2026-02-27;50.84129389302694;53802.44900000001;60230.461409361946;6428.012409361938;11.947434603510217;18.431417000014335
18;2026-02-28;28.4861199853494;51760.787500000006;55215.75380211309;3454.9663021130837;6.6748719812523785;15.988744899979793
19;2026-03-01;24.87824617080533;58923.86525;60831.07279187274;1907.20754187274;3.2367318976460733;14.979272099910304
20;2026-03-02;34.180186678112314;69369.281;61907.76803978972;7461.5129602102825;10.756220696896488;11.465165000059642
21;2026-03-03;33.43015659602151;71170.313;59134.14453057223;12036.168469427765;16.911782402063857;9.309955599950626
22;2026-03-04;36.962432062029585;72816.35274999999;67613.0100485183;5203.342701481684;7.1458436257392535;10.276552299968898
23;2026-03-05;34.3425774902629;66782.51125000001;74779.02936899998;7996.518118999971;11.973970384349645;7.84225540002808
24;2026-03-06;21.27258290002477;70213.0125;64166.84042931759;6046.172070682405;8.61118453033532;7.62915619998239
25;2026-03-07;46.51649193727909;54811.24575;68090.42529209623;13279.17954209623;24.227107704619595;8.950931300059892
26;2026-03-08;30.79465872682795;53269.32725;58311.93897554779;5042.6117255477875;9.46625757423619;10.866232299944386
27;2026-03-09;27.230701999680473;57151.748;56499.39537849273;652.3526215072707;1.1414394910673085;9.967187499976717
28;2026-03-10;25.74725079631734;66830.56975;59391.05615197665;7439.513598023346;11.13190210086956;14.970789300044999
