;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;13.79966861154927;74965.98775;64743.699177816685;10222.288572183315;13.63590193231772
1;2026-02-11;28.32854832798492;64179.60799999999;82336.66134327583;18157.05334327584;28.291000691802044
2;2026-02-12;18.62228865603349;60030.19975;60953.515722056225;923.3159720562253;1.5380857899881057
3;2026-02-13;34.52664441959061;65708.13725;49270.507791345044;16437.629458654956;25.01612455716808
4;2026-02-14;7.1283021816287855;78509.39374999999;72836.31686602163;5673.076883978356;7.225984831883073
5;2026-02-15;17.859344515589687;88874.44;71405.02177331771;17469.41822668229;19.656290635060305
6;2026-02-16;32.89437630353626;98799.76975;66301.58094216071;32498.188807839295;32.89298030761786
7;2026-02-17;4.494267580579542;87142.07925000001;85712.22325238056;1429.855997619452;1.6408330050484212
8;2026-02-18;21.343423700710844;86570.28541666665;104904.39681611498;18334.11139944833;21.178296122284262
9;2026-02-19;12.827198203721613;92254.92525;104307.1890882951;12052.263838295097;13.06408715375887
10;2026-02-20;10.857611051244401;93444.75558333333;103580.13659394532;10135.381010611993;10.846388272237853
