;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;15.768769670136598;77501.26575;69042.23700183739;8459.028748162615;10.914697542423832
1;2026-02-11;43.37680122760086;60637.333750000005;76375.15213456965;15737.818384569648;25.954007888035886
2;2026-02-12;9.074284001932998;62008.413250000005;62022.56343609546;14.150186095452227;0.022819784209608406
3;2026-02-13;17.09754575844119;67580.21500000001;62081.425835557806;5498.789164442205;8.136684922417315
4;2026-02-14;17.359661998063064;80156.339;66316.80409682322;13839.534903176784;17.265677394743268
5;2026-02-15;21.90716852364817;94187.46299999999;73496.51963024089;20690.9433697591;21.9678317163709
6;2026-02-16;16.30973418078257;100354.38325000001;82157.01357317751;18197.369676822505;18.13310897590764
7;2026-02-17;13.507522629264285;88910.2355;84441.07831054657;4469.157189453428;5.026594704558429
8;2026-02-18;16.597676742383992;88313.86616666667;84202.11752752047;4111.748639146201;4.655835847324897
9;2026-02-19;20.73765673392672;94229.25774999999;93335.1562750571;894.1014749428869;0.9488576014416148
10;2026-02-20;15.655137337653718;93419.353;87643.27624980808;5776.076750191918;6.1829552064997895
