;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;5.218274062022462;74965.98775;78838.77448408067;3872.7867340806697;5.166058435721298
1;2026-02-11;14.25464391104766;64179.60799999999;73311.19341340812;9131.585413408131;14.228172620512316
2;2026-02-12;16.806870377766618;60030.19975;67847.0296363367;7816.8298863366945;13.021495711975694
3;2026-02-13;30.15612142864306;65708.13725;48401.06432076652;17307.07292923348;26.339314510446695
4;2026-02-14;4.549147107753592;78509.39374999999;81520.72083708356;3011.3270870835695;3.8356264686906587
5;2026-02-15;19.77826463731251;88874.44;79169.01621029514;9705.423789704859;10.920376870678295
6;2026-02-16;35.60507640713727;98799.76975;63652.670123418706;35147.0996265813;35.57407038044367
7;2026-02-17;8.084392051137215;87142.07925000001;88016.9339503251;874.854700325086;1.0039405851393957
8;2026-02-18;16.21891111454981;86570.28541666665;86742.70225806352;172.41684139687277;0.19916399786257238
9;2026-02-19;9.675664182798213;92254.92525;87931.26351477344;4323.66173522656;4.6866459687761335
10;2026-02-20;7.963648050023838;93444.75558333333;100907.52074468107;7462.765161347736;7.986285709413085
