;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;16.454472053244025;74965.98775;65783.38417299543;9182.603577004571;12.249026328616035
1;2026-02-11;9.219908196767863;64179.60799999999;66881.2746163305;2701.6666163305053;4.209540538687158
2;2026-02-12;17.139052708289537;60030.19975;59520.5244823803;509.6752676196993;0.849031437080466
3;2026-02-13;16.112670895747634;65708.13725;55172.87963149061;10535.257618509393;16.033413911013575
4;2026-02-14;12.66653432618741;78509.39375;67691.05154092383;10818.342209076174;13.779678701284295
5;2026-02-15;32.119471550587;88874.44000000002;58735.89075528424;30138.549244715774;33.91138019515596
6;2026-02-16;22.328955247650487;98799.76975000002;76107.57482916102;22692.194920839;22.967862150143315
7;2026-02-17;10.5134757037356;87142.07925;90600.07109820239;3457.991848202393;3.968222789683313
8;2026-02-18;10.373252335380903;86570.28541666667;94580.1515936045;8009.866176937838;9.252442842698267
9;2026-02-19;11.343529613323804;92254.92525;92188.68213786063;66.24311213937472;0.07180441798620905
10;2026-02-20;12.62276782954713;93444.75558333333;99495.87034959104;6051.114766257713;6.475606606794935
