;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;31.2817032052691;77501.26574999999;67205.56487610334;10295.700873896654;13.28455835432166
1;2026-02-11;65.4232586163855;60637.33375;76004.89412424629;15367.560374246292;25.343397250289378
2;2026-02-12;27.932228547464998;62008.413250000005;61423.44355629684;584.9696937031622;0.9433714927436273
3;2026-02-13;33.6755837745337;67580.215;60763.19128473685;6817.023715263145;10.087306936302506
4;2026-02-14;32.926761071021645;80156.339;66309.7656874007;13846.573312599314;17.27445824665135
5;2026-02-15;28.180014912484985;94187.463;78138.50131490614;16048.961685093862;17.03938207263727
6;2026-02-16;29.173159990045423;100354.38325000001;92720.57343906473;7633.809810935287;7.6068524001768365
7;2026-02-17;37.27995861894118;88910.2355;92935.39602138693;4025.1605213869334;4.52721837789636
8;2026-02-18;30.418233972098697;88313.86616666667;86081.67010114924;2232.1960655174335;2.5275714476193514
9;2026-02-19;29.14023010842517;94229.25774999999;92416.36724651454;1812.8905034854542;1.9239146596009928
10;2026-02-20;31.187352961626107;93419.353;89846.5096971383;3572.8433028617;3.8245215665984116
