;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;19.17365377681608;77501.26575;67497.61362637482;10003.652123625187;12.907727411697383
1;2026-02-11;34.04445909014676;60637.33374999999;72437.27536354386;11799.941613543866;19.459862239645172
2;2026-02-12;15.446720797472043;62008.41325000001;59961.6969207609;2046.7163292391124;3.300707471722173
3;2026-02-13;19.751780390704614;67580.21500000001;62380.56575880112;5199.6492411988875;7.69404069104972
4;2026-02-14;27.488189748580727;80156.339;65573.49906600078;14582.839933999232;18.19299648153745
5;2026-02-15;13.328138890177538;94187.463;83024.54725391584;11162.915746084167;11.851806376910446
6;2026-02-16;13.75318536076023;100354.38325000001;87142.35441329978;13212.028836700236;13.165372960129506
7;2026-02-17;27.325171520594715;88910.2355;88741.10027307383;169.1352269261697;0.1902314463289997
8;2026-02-18;15.090099296430623;88313.86616666666;87823.19047163913;490.6756950275303;0.5556043646662724
9;2026-02-19;16.81431040129793;94229.25774999999;98449.5728736413;4220.3151236413105;4.478773604306896
10;2026-02-20;24.360294295414906;93419.353;96161.99581386692;2742.6428138669144;2.9358400864400274
