;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;17.723988472172657;77501.26575;63940.82843310398;13560.437316896023;17.49705270703404
1;2026-02-11;34.40201701837694;60637.33374999999;72842.74821356307;12205.41446356308;20.128547396038964
2;2026-02-12;14.227818484748397;62008.41325000001;58121.657669055596;3886.7555809444166;6.268110047057873
3;2026-02-13;18.829526426540323;67580.21500000001;60209.03004567945;7371.184954320561;10.907312079904688
4;2026-02-14;30.78419791760265;80156.339;60969.705041402274;19186.633958597733;23.936514813379553
5;2026-02-15;26.405441001635584;94187.463;68010.05174006624;26177.411259933768;27.79288285950941
6;2026-02-16;16.97913493262548;100354.38325000001;98484.05061599186;1870.3326340081549;1.8637278945243825
7;2026-02-17;29.197282193059237;88910.2355;92976.92014174632;4066.684641746324;4.573921797503646
8;2026-02-18;22.771514422550613;88313.86616666666;90093.66444466641;1779.7982779997546;2.01531011522121
9;2026-02-19;22.60779763992353;94229.25774999999;94370.45962317719;141.20187317719683;0.1498492894338827
10;2026-02-20;23.591922142795283;93419.353;89870.20099166513;3549.1520083348732;3.799161409665161
