;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;4.825353099220072;74965.98775;71575.77641588784;3390.2113341121585;4.5223326415947325
1;2026-02-11;14.184465071121846;64179.60799999999;73450.96689749564;9271.358897495651;14.445957503348497
2;2026-02-12;13.5983929762007;60030.19975;62690.85910188583;2660.659351885828;4.432201396907443
3;2026-02-13;8.156060869983776;65708.13725;60138.922999686794;5569.214250313205;8.475684265898446
4;2026-02-14;16.951611351088488;78509.39375;64484.72139595464;14024.67235404536;17.863686985922445
5;2026-02-15;19.17227528073121;88874.44;71061.22967602042;17813.210323979583;20.043119623571844
6;2026-02-16;17.64436579990217;98799.76975;81120.3987085062;17679.37104149381;17.894141946108945
7;2026-02-17;13.100326164091648;87142.07925000001;97595.6917972427;10453.612547242694;11.996055909169383
8;2026-02-18;12.823892627708567;86570.28541666667;96824.10445260981;10253.819035943146;11.84450182483638
9;2026-02-19;3.5773100306390546;92254.92525;88969.06799974041;3285.8572502595925;3.5617147175127024
10;2026-02-20;8.469690125146757;93444.75558333333;91110.71314572806;2334.042437605269;2.4977778828088293
