;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;21.786933369354923;74965.98775;74477.05051204054;488.937237959457;0.6522120932895424
1;2026-02-11;22.81963910862234;64179.608;71100.29161812415;6920.683618124145;10.783306152515213
2;2026-02-12;23.90285620508692;60030.19975;60442.79382034438;412.59407034437754;0.6873108403147993
3;2026-02-13;19.885327480355304;65708.13725;63616.59617685915;2091.5410731408483;3.183077714078477
4;2026-02-14;19.889286575292875;78509.39374999999;78480.95618908353;28.437560916456277;0.03622185773973867
5;2026-02-15;34.21430670630019;88874.44;88243.58503644585;630.8549635541567;0.7098272164124542
6;2026-02-16;14.521966472037837;98799.76975;87363.90360748902;11435.86614251099;11.574790276787047
7;2026-02-17;18.278487052579877;87142.07925;77042.91497271846;10099.16427728154;11.589308361931861
8;2026-02-18;12.074412637182714;86570.28541666667;82085.56068297004;4484.724733696625;5.180443511432871
9;2026-02-19;13.501320516094992;92254.92525;91721.97315520229;532.9520947977144;0.5776950047419982
10;2026-02-20;20.91421963128861;93444.75558333335;87876.94977439375;5567.805808939593;5.958393035737853
