;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;23.172147783287055;77501.26575;66876.66598329225;10624.59976670776;13.708937091401967
1;2026-02-11;56.196046736381;60637.33374999999;74280.84868015478;13643.514930154794;22.50018938234532
2;2026-02-12;21.822921750814785;62008.413250000005;61123.5827486908;884.8305013092031;1.4269523358738792
3;2026-02-13;19.33462413746733;67580.21500000001;60207.70875565166;7372.5062443483475;10.909267223178183
4;2026-02-14;32.17857397955506;80156.339;68308.41796028726;11847.921039712746;14.781015684502188
5;2026-02-15;24.95123126400863;94187.463;81084.25600507355;13103.206994926455;13.911837709150799
6;2026-02-16;20.77492697073626;100354.38325000001;92472.59446161152;7881.788788388498;7.85395568497851
7;2026-02-17;33.89949941649043;88910.23550000002;95101.84122658208;6191.605726582056;6.963884069997829
8;2026-02-18;22.243337525375253;88313.86616666667;77857.37271792753;10456.493448739144;11.840149121096749
9;2026-02-19;22.37106307876238;94229.25774999999;84462.6243065239;9766.633443476094;10.364756845891737
10;2026-02-20;20.830465967858594;93419.353;86608.40766001989;6810.945339980113;7.290722019858255
