;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;22.09357444811798;74965.98775;73019.74438113568;1946.2433688643214;2.596168512252173
1;2026-02-11;20.02725604508363;64179.60799999999;71335.6969970226;7156.088997022613;11.150097702408237
2;2026-02-12;18.21511550740651;60030.19975;68319.31294025731;8289.11319025731;13.808238561220698
3;2026-02-13;14.625434192168992;65708.13725;55592.18507229336;10115.95217770664;15.395280708108402
4;2026-02-14;19.230727980060976;78509.39375;63451.37262568943;15058.021124310573;19.179897341024333
5;2026-02-15;23.417031311323456;88874.44000000002;69846.50992864752;19027.9300713525;21.409901509761973
6;2026-02-16;137.00381421632295;98799.76975000002;114137.35825147381;15337.588501473787;15.523911179432465
7;2026-02-17;9.825997910427848;87142.07925;92913.74835316328;5771.66910316328;6.623285963380636
8;2026-02-18;5.78751058613341;86570.28541666667;90007.1570521094;3436.8716354427306;3.9700361606767416
9;2026-02-19;39.14720732314618;92254.92525;120238.37459147292;27983.449341472922;30.33274295723623
10;2026-02-20;24.186785779426714;93444.75558333333;105633.13057612166;12188.374992788333;13.043401865307287
