;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;41.353284541685966;77501.26574999999;79736.62973224586;2235.3639822458645;2.8842935152267044
1;2026-02-11;63.56622812803607;60637.33375;73419.94321180065;12782.609461800654;21.08042796621257
2;2026-02-12;42.03410216869993;62008.413250000005;71865.54573814967;9857.132488149662;15.896443678390144
3;2026-02-13;44.288470382367606;67580.215;68905.17492881141;1324.9599288114114;1.9605737105326042
4;2026-02-14;37.08579535393427;80156.339;83046.95637819981;2890.6173781998077;3.6062243039815076
5;2026-02-15;55.834639431713654;94187.463;96594.19105637452;2406.7280563745153;2.5552530875308905
6;2026-02-16;29.760147835884087;100354.38325000001;89797.87473147933;10556.508518520684;10.519230128914856
7;2026-02-17;39.641374476125804;88910.2355;90997.5794379263;2087.3439379263;2.3476981319280164
8;2026-02-18;28.469701489390474;88313.86616666667;88998.90098222389;685.0348155572137;0.7756820591054301
9;2026-02-19;26.058784143997787;94229.25774999999;95384.46029066347;1155.2025406634784;1.2259488912969587
10;2026-02-20;34.31637423036782;93419.353;101048.5898580555;7629.23685805549;8.16665563724841
