;day;mape;real_total;forecast_total;abs_error;perc_error;prediction_time_seconds
0;2026-02-10;29.775502055620485;74965.98775;53880.765167944046;21085.222582055954;28.12638533140111;4.6479293999727815
1;2026-02-11;40.95108490323131;64179.608;80284.91089900737;16105.302899007373;25.09411229032027;2.912730999989435
2;2026-02-12;28.12303512977573;60030.19975;60789.77970429231;759.5799542923123;1.2653297131371153;2.981042100000195
3;2026-02-13;38.2989955901047;65708.13725;39884.03903119549;25824.09821880451;39.30121793066735;2.7507160999812186
4;2026-02-14;21.476607255913173;78509.39374999999;69680.99655455511;8828.397195444879;11.24502021192194;3.153696099994704
5;2026-02-15;33.42682207325316;88874.44;90559.00929375787;1684.5692937578715;1.8954485606411375;1.70940180006437
6;2026-02-16;80.8186213462287;98799.76975;166086.66221017187;67286.89246017186;68.10430088089538;3.2551490999758244
7;2026-02-17;33.33718217496407;87142.07925;87490.12999255772;348.0507425577234;0.3994060568135037;4.0373621000908315
8;2026-02-18;33.801254292207275;86570.28541666667;59867.05982275984;26703.225593906827;30.84571740220447;2.6927826999453828
9;2026-02-19;90.56081459558186;92254.92525;165712.48690832825;73457.56165832825;79.62454195184365;3.0019539000932127
10;2026-02-20;21.81072670894264;93444.75558333335;96770.21136595405;3325.455782620702;3.558739879901644;4.78152879991103
11;2026-02-21;20.90800966466496;83774.37575;70150.86660741872;13623.509142581286;16.262143430631635;3.6256710999878123
12;2026-02-22;28.836682602743362;63533.210250000004;72616.69902887716;9083.48877887716;14.297229343730761;2.188721000100486
13;2026-02-23;34.05182248354288;73327.593;55915.58491684793;17412.00808315206;23.74550611957502;3.465276599978097
14;2026-02-24;67.79310425811377;75496.60525;105207.13579925543;29710.530549255433;39.35346556427507;1.9953729000408202
15;2026-02-25;38.515339535463696;65780.8533125;65629.73381221383;151.1195002861641;0.22973174210473135;4.658082299982198
16;2026-02-26;73.78887700447292;60501.15256250001;43382.994939374665;17118.157623125342;28.29393639309868;2.469687500037253
17;2026-02-27;108.46725561056189;53802.44900000001;44722.61812973782;9079.830870262187;16.87624083852054;1.9288765999954194
18;2026-02-28;43.394665742167724;51760.787500000006;66914.52160908397;15153.734109083962;29.276475187097876;3.3743514000670984
19;2026-03-01;37.863625809539606;58923.86525;66976.50467018543;8052.639420185427;13.66617649066297;4.2337103999452665
20;2026-03-02;36.880788667518885;69369.281;40864.472082764885;28504.808917235117;41.09140026582532;2.4440396000863984
21;2026-03-03;54.852796094482905;71170.313;89966.75121043905;18796.438210439053;26.410503787497824;2.515244900016114
22;2026-03-04;34.260365808973006;72816.35274999999;75283.49608047261;2467.1433304726233;3.3881720757740417;2.980273799970746
23;2026-03-05;62.79614823752764;66782.51125000001;76022.5107352913;9239.999485291293;13.835956917974226;4.496610699919984
24;2026-03-06;32.32887825564312;70213.0125;45874.38329050923;24338.62920949077;34.66398655020075;2.4127801000140607
25;2026-03-07;40.2687227280699;54811.24575;63418.334085519244;8607.088335519242;15.70314306443079;2.881785900099203
26;2026-03-08;48.93884452536748;53269.32725;66571.09124424768;13301.763994247682;24.970775267764775;1.7628222999628633
27;2026-03-09;32.82867537475962;57151.748;52344.260873341525;4807.487126658474;8.411793680673554;1.930035899975337
28;2026-03-10;30.923557101988457;66830.56975;64215.03578208792;2615.5339679120734;3.9136789910609338;2.447656000033021
