;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;16.25842434290693;77501.26575;64267.51162533444;13233.754124665567;17.075532891752243
1;2026-02-11;40.28546164213495;60637.333750000005;74200.60777560971;13563.274025609702;22.367860172627893
2;2026-02-12;12.77337980926867;62008.413250000005;57384.14835068586;4624.264899314148;7.457479811119256
3;2026-02-13;15.23854916913169;67580.21500000001;56397.365910198016;11182.849089801995;16.54751925515773
4;2026-02-14;18.79348672487198;80156.339;65050.41284998617;15105.926150013838;18.84557895042317
5;2026-02-15;23.499182820594033;94187.46299999999;75255.18503655583;18932.277963444154;20.100634798332084
6;2026-02-16;11.393636994537687;100354.38325000001;94048.54884822367;6305.834401776345;6.28356649461681
7;2026-02-17;12.88488579724498;88910.2355;83849.64014835714;5060.595351642856;5.691802887692112
8;2026-02-18;16.156444207509896;88313.86616666667;83206.6155779617;5107.250588704977;5.783067609186683
9;2026-02-19;18.68368470817791;94229.25774999999;89832.2057293473;4397.052020652685;4.666334136175116
10;2026-02-20;18.646672014250615;93419.353;86729.49238450962;6689.860615490383;7.161107843992863
