;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;15.806655133951116;77501.26574999999;64772.080926893694;12729.184823106298;16.424486361509906
1;2026-02-11;36.19831784339646;60637.333750000005;81918.1393882838;21280.805638283797;35.09521992840557
2;2026-02-12;6.813962330612376;62008.413250000005;60181.60372124148;1826.8095287585238;2.9460672076760868
3;2026-02-13;8.634310460091651;67580.215;63763.78249132605;3816.432508673948;5.647263046845809
4;2026-02-14;22.35616262356812;80156.339;62180.85083486628;17975.488165133727;22.425535384211752
5;2026-02-15;8.383379203762411;94187.463;86136.33766207384;8051.125337926162;8.54797982819238
6;2026-02-16;11.8763579048698;100354.38325000001;88257.60608368111;12096.777166318905;12.054059598158014
7;2026-02-17;9.658128631384923;88910.2355;95489.07711259466;6578.841612594668;7.399419848117114
8;2026-02-18;17.99190845703283;88313.86616666667;97669.8908219887;9356.02465532202;10.594060775988735
9;2026-02-19;20.289575161501645;94229.25774999999;92485.33860889386;1743.9191411061329;1.8507193866823524
10;2026-02-20;19.390140138464908;93419.353;75203.23966455179;18216.113335448215;19.49929297353217
