;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;31.927598477919567;74965.98775;50802.912708395;24163.075041605;32.23205051627563
1;2026-02-11;13.26549222580187;64179.60799999999;70323.8685936259;6144.260593625906;9.5735402335675
2;2026-02-12;33.37887049219248;60030.19975;51597.38562236485;8432.814127635153;14.047619636040196
3;2026-02-13;20.000877312965596;65708.13725;61546.30700211403;4161.83024788597;6.333812556657083
4;2026-02-14;11.281771112727078;78509.39375;71034.01893161994;7475.3748183800635;9.52163105753197
5;2026-02-15;39.57464827489887;88874.44;72819.23000829591;16055.20999170409;18.06504771417304
6;2026-02-16;30.63243121465642;98799.76975;68277.34812780537;30522.42162219464;30.893211289285055
7;2026-02-17;11.521507928015385;87142.07925000001;87531.38425727404;389.3050072740298;0.4467474389234633
8;2026-02-18;8.257619546320251;86570.28541666667;87650.32221185332;1080.0367951866501;1.2475837292072962
9;2026-02-19;15.094370379893201;92254.92525;88567.15166874224;3687.7735812577594;3.997373117223093
10;2026-02-20;10.916694960604486;93444.75558333335;100323.2606295034;6878.505046170059;7.361039154343829
