;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;12.13967297453382;74965.98775;84647.77114532965;9681.78339532965;12.914901391837727
1;2026-02-11;19.651367712872712;64179.60799999999;77146.54781220914;12966.939812209152;20.204143054611915
2;2026-02-12;18.016737436515115;60030.19975;71121.09371452796;11090.89396452796;18.475524004112547
3;2026-02-13;28.123932771848153;65708.13725;55505.95928840503;10202.17796159497;15.526506135425366
4;2026-02-14;32.240693943767496;78509.39375;54424.83629360458;24084.55745639542;30.67729389566891
5;2026-02-15;26.558572670107804;88874.44;87501.313317864;1373.126682136004;1.5450186601862177
6;2026-02-16;25.929428324256993;98799.76975;86652.22915032074;12147.540599679269;12.295110231954025
7;2026-02-17;22.155860063201924;87142.07925000001;106600.94380099402;19458.86455099401;22.330043898962863
8;2026-02-18;28.921191136175946;86570.28541666667;110552.05774410011;23981.772327433442;27.702083009208177
9;2026-02-19;10.409631142351424;92254.92525;89555.06164036927;2699.863609630731;2.9265251717612015
10;2026-02-20;2.2397330795595973;93444.75558333333;95159.61018452558;1714.8546011922444;1.835153391420613
