;day;mape;real_total;forecast_total;abs_error;perc_error;prediction_time_seconds
0;2026-02-10;19.55527300293065;74965.98775;71202.25402422398;3763.7337257760228;5.02058845449685;35.07617489993572
1;2026-02-11;21.58892403829232;64179.608;70661.56563645994;6481.957636459942;10.099715218671857;30.32650319999084
2;2026-02-12;24.013423777038863;60030.19975;60648.21371311517;618.0139631151687;1.0295050919186202;38.95338980003726
3;2026-02-13;18.90103798054129;65708.13725;62213.11880609648;3495.018443903522;5.319003992771872;34.48000250000041
4;2026-02-14;20.242556689745253;78509.39374999999;74583.71614355461;3925.6776064453734;5.000264833207139;28.369267200003378
5;2026-02-15;32.76497655696094;88874.44;82435.18347925844;6439.256520741561;7.245341316065182;33.14381839998532
6;2026-02-16;16.86494094440177;98799.76975;86165.1224811713;12634.647268828703;12.788134325412942;39.45419269998092
7;2026-02-17;15.544971354128648;87142.07925;80123.30842007937;7018.770829920628;8.054399080591859;33.58148819999769
8;2026-02-18;10.996170925216202;86570.28541666667;82610.22940046678;3960.0560161998874;4.57438253453822;29.741888000047766
9;2026-02-19;10.70684345114384;92254.92525;93097.81520962746;842.8899596274568;0.913653073094281;33.3799796999665
10;2026-02-20;20.47425783921476;93444.75558333335;93700.08916268422;255.33357935087406;0.2732454890132057;31.032386499922723
11;2026-02-21;14.864969023455293;83774.37575;78061.95473316254;5712.42101683747;6.81881657212763;32.247929099947214
12;2026-02-22;16.714795054686437;63533.210250000004;66789.25691879196;3256.0466687919543;5.124952219444875;41.441497599938884
13;2026-02-23;26.950056427694474;73327.593;62638.69371798143;10688.899282018567;14.576912789185059;33.29090790008195
14;2026-02-24;33.994518432445695;75496.60525;75513.0829326768;16.47768267680658;0.021825726630015037;32.36684479995165
15;2026-02-25;26.564951993003472;65780.8533125;71863.33362348881;6082.480310988816;9.246581649060175;29.882558099925518
16;2026-02-26;59.64071473200369;60501.15256250001;68290.12419841687;7788.971635916867;12.874088023150568;31.823274499969557
17;2026-02-27;43.874677907156276;53802.44900000001;63637.8640502332;9835.41505023319;18.280608472363756;34.229482599999756
18;2026-02-28;31.00764115370603;51760.787500000006;57060.37599903587;5299.588499035861;10.238616441134827;32.01956639997661
19;2026-03-01;30.563302693519116;58923.86525;65558.33112524825;6634.46587524825;11.259386747796981;25.54186709993519
20;2026-03-02;37.440059673693995;69369.281;63954.37937252644;5414.901627473562;7.805907095207693;26.931273099966347
21;2026-03-03;37.749178252151445;71170.313;61010.8689516693;10159.444048330697;14.274834014472718;29.673628499964252
22;2026-03-04;36.53938303177767;72816.35274999999;63009.77633687171;9806.576413128278;13.467546839096908;29.832763300044462
23;2026-03-05;28.509695880406987;66782.51125000001;71327.07766138573;4544.56641138572;6.8050247382479485;31.738724400056526
24;2026-03-06;21.867313892450042;70213.0125;61416.43568444091;8796.576815559085;12.528413897009596;27.74848910002038
25;2026-03-07;41.78952618591047;54811.24575;63103.41408322647;8292.168333226466;15.128589434087921;30.60667580005247
26;2026-03-08;31.97069623165765;53269.32725;59089.76700746646;5820.4397574664545;10.92643751656626;29.759625699953176
27;2026-03-09;29.04511707614703;57151.748;57795.582642532056;643.834642532056;1.12653534679649;30.40052939997986
28;2026-03-10;22.904560877845327;66830.56975;62200.337185361976;4630.2325646380195;6.9283152634472644;32.76738929993007
