;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;22.420014051757697;77501.26575;61769.892242583875;15731.37350741613;20.298214945497364
1;2026-02-11;44.847353811211654;60637.33374999999;67466.38219663252;6829.048446632529;11.26211860631575
2;2026-02-12;21.33522134709891;62008.413250000005;59930.15829474115;2078.2549552588534;3.35156932153695
3;2026-02-13;21.36101962830707;67580.21500000001;61281.62286459046;6298.592135409548;9.320171792009758
4;2026-02-14;33.14221119140683;80156.339;67101.60474710501;13054.734252894996;16.28658995128881
5;2026-02-15;28.28699241912147;94187.463;69002.73457581991;25184.728424180095;26.73893915603194
6;2026-02-16;21.779003729821188;100354.38325000001;85570.13321951377;14784.250030486248;14.732042140756462
7;2026-02-17;31.26483310229628;88910.23550000002;91942.58535085688;3032.349850856859;3.4105745348710257
8;2026-02-18;28.02897553455775;88313.86616666667;89969.91044827232;1656.0442816056457;1.875180369162352
9;2026-02-19;22.53558317926476;94229.25774999999;90808.32910313865;3420.9286468613427;3.630431490755686
10;2026-02-20;22.873117865557578;93419.353;92271.50093258945;1147.852067410553;1.2287090742434847
