;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;15.171540584957183;74965.98775;63217.528971635045;11748.458778364955;15.671718776712783
1;2026-02-11;14.261190004923655;64179.60799999999;68793.23459550983;4613.626595509835;7.188617598770369
2;2026-02-12;14.341424286552595;60030.19975;64488.10694072375;4457.907190723752;7.426107541352554
3;2026-02-13;14.020614090737867;65708.13725;58290.323151331264;7417.814098668736;11.289034218769816
4;2026-02-14;12.195768055185633;78509.39375;68535.34863299104;9974.045117008965;12.704269693852993
5;2026-02-15;24.391102025623933;88874.44;71401.66975159953;17472.77024840047;19.660062272572933
6;2026-02-16;17.139498415425674;98799.76975;81760.72478712129;17039.044962878717;17.24603711728662
7;2026-02-17;9.586423975160816;87142.07925000001;90462.50996174895;3320.430711748937;3.810364338706018
8;2026-02-18;6.109100985622244;86570.28541666667;88330.10574828465;1759.820331617986;2.0328226055255474
9;2026-02-19;12.02792252749008;92254.92525;87980.00076423271;4274.924485767289;4.633817082592335
10;2026-02-20;9.300941522034266;93444.75558333335;98014.73624725756;4569.980663924216;4.89056944436945
