;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;13.564606132227281;77501.26574999999;66491.95655559492;11009.309194405068;14.20532824575845
1;2026-02-11;37.81259271806452;60637.333750000005;83412.20889775635;22774.87514775635;37.559163207363724
2;2026-02-12;3.3928965292305073;62008.413250000005;59783.05126598136;2225.361984018644;3.5888065302471572
3;2026-02-13;11.159389365088305;67580.215;59911.25710836187;7668.957891638129;11.34793355072654
4;2026-02-14;13.768803163282206;80156.339;69058.31403613015;11098.024963869859;13.845473860613641
5;2026-02-15;16.417988226002677;94187.463;78700.15287572825;15487.310124271753;16.443069630479116
6;2026-02-16;7.415988460266012;100354.38325000001;92805.10068449331;7549.282565506699;7.522623647339986
7;2026-02-17;12.574069817016193;88910.2355;100037.68968081175;11127.45418081175;12.51538039263404
8;2026-02-18;15.719482017077247;88313.86616666667;91411.6026642284;3097.736497561724;3.5076445319647194
9;2026-02-19;20.65893707117902;94229.25774999999;94709.77285308318;480.5151030831912;0.5099425746916607
10;2026-02-20;6.96227056038384;93419.353;86750.3557870655;6668.997212934497;7.138774781425104
