;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;20.183325236637874;74965.98775;73527.74445783191;1438.2432921680884;1.9185277688388604
1;2026-02-11;23.182260357780446;64179.608;71998.60478457378;7818.996784573777;12.182992430514343
2;2026-02-12;25.750344308504143;60030.19975;61620.89863302829;1590.6988830282935;2.649831067784001
3;2026-02-13;18.203688952179245;65708.13725;63990.606523442526;1717.5307265574738;2.6138782781541625
4;2026-02-14;19.96369595984108;78509.39374999999;79583.75636954888;1074.3626195488905;1.3684510454507117
5;2026-02-15;37.298375878531914;88874.44;91962.1420662126;3087.7020662126015;3.474229560504236
6;2026-02-16;17.248200133051736;98799.76975;87206.43701221643;11593.332737783581;11.734169793228268
7;2026-02-17;16.431412598228174;87142.07925;79207.51523609765;7934.564013902345;9.1053186728986
8;2026-02-18;10.958705001093122;86570.28541666667;81951.09529533969;4619.190121326974;5.335768617481858
9;2026-02-19;13.715044562559614;92254.92525;91503.2227968718;751.7024531281932;0.8148101048168084
10;2026-02-20;20.618544157033707;93444.75558333335;94114.35314273548;669.5975594021293;0.7165705075925711
