;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;30.88787152080873;77501.26574999999;60063.6497895547;17437.61596044529;22.499782154132486
1;2026-02-11;63.01550760876849;60637.33375;73188.52687704182;12551.19312704182;20.698787942736384
2;2026-02-12;39.209287583271895;62008.413250000005;69698.23652966907;7689.8232796690645;12.401257952958607
3;2026-02-13;44.81829211934822;67580.215;64090.85832576466;3489.356674235336;5.163281404528435
4;2026-02-14;38.60929052441091;80156.339;61860.14981176753;18296.189188232478;22.825629783606356
5;2026-02-15;29.80870240967604;94187.463;74289.40219370241;19898.060806297595;21.126018445042515
6;2026-02-16;30.15066024137278;100354.38325000001;97373.65743217166;2980.725817828352;2.970199926796273
7;2026-02-17;38.727336588334964;88910.2355;97421.66159391495;8511.426093914954;9.573055392385003
8;2026-02-18;28.758112180557553;88313.86616666667;91328.16371746924;3014.29755080257;3.4131645251652354
9;2026-02-19;29.182303445669717;94229.25774999999;95398.5290621644;1169.2713121644047;1.2408792556411756
10;2026-02-20;31.089017491631317;93419.353;94555.05516881269;1135.7021688126842;1.2157033123668541
