;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;21.33085990947394;74965.98775;72467.40928724495;2498.5784627550456;3.3329494317975494
1;2026-02-11;22.43324092344128;64179.608;66978.47885232342;2798.8708523234163;4.360997113480993
2;2026-02-12;23.773444095516357;60030.19975;63752.01009222322;3721.8103422232234;6.1998966482253355
3;2026-02-13;17.028445842235275;65708.13725;61930.9214926346;3777.2157573653967;5.748474870006145
4;2026-02-14;19.19702771993006;78509.39374999999;73615.62497629652;4893.768773703472;6.23335443053714
5;2026-02-15;41.836652220634804;88874.44;88191.0562409829;683.3837590171024;0.7689317187451222
6;2026-02-16;30.080900571326236;98799.76975;107607.42861877278;8807.658868772778;8.914655257860838
7;2026-02-17;18.612150002254467;87142.07925;77326.57807432488;9815.50117567512;11.263790421520289
8;2026-02-18;20.69759462333387;86570.28541666667;72582.69288980456;13987.592526862107;16.157498452892003
9;2026-02-19;18.27792260272718;92254.92525;94018.10338139068;1763.1781313906831;1.9112021679196831
10;2026-02-20;24.121283737833632;93444.75558333335;99715.8250070783;6271.06942374495;6.710991306679009
