;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;21.938513452236155;74965.98775;74269.75200630106;696.2357436989405;0.9287355033869216
1;2026-02-11;19.74028927445676;64179.608;70382.75909969611;6203.151099696108;9.665299139402826
2;2026-02-12;32.79080129725491;60030.19975;65896.69313834922;5866.4933883492195;9.772570160986712
3;2026-02-13;19.318816161106614;65708.13725;62083.51850641394;3624.618743586063;5.516240294250714
4;2026-02-14;23.143989199150624;78509.39374999999;73810.03654262752;4699.3572073724645;5.985726016859562
5;2026-02-15;27.233864415226645;88874.44;89828.52954736934;954.0895473693381;1.0735252423186443
6;2026-02-16;18.077739427535;98799.76975;92396.83496358567;6402.934786414335;6.480718328206766
7;2026-02-17;24.58213136807952;87142.07925;95018.21040986879;7876.13115986879;9.03826397953293
8;2026-02-18;17.051360095574296;86570.28541666667;86126.88475888642;443.4006577802502;0.5121857409226999
9;2026-02-19;16.057525606320187;92254.92525;87155.71726733499;5099.207982665015;5.527301625194276
10;2026-02-20;20.383067223139744;93444.75558333335;88740.70491009875;4704.050673234597;5.034044600865331
