;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;14.451199455312395;74965.98775;69530.9373750295;5435.050374970495;7.250021693965468
1;2026-02-11;10.991067309345425;64179.60799999999;69719.24350239485;5539.635502394856;8.631457366325542
2;2026-02-12;21.574096920544083;60030.19975;52639.98507680514;7390.21467319486;12.310828056498112
3;2026-02-13;15.090142688130362;65708.13725;56758.40184579274;8949.735404207262;13.62043694855657
4;2026-02-14;13.502969169488324;78509.39375;66911.27290563607;11598.120844363933;14.772908425832714
5;2026-02-15;21.47227171344065;88874.44000000002;71919.76051204513;16954.679487954883;19.077115409058983
6;2026-02-16;23.389515199695477;98799.76975000002;75104.52650757987;23695.243242420154;23.983095610827725
7;2026-02-17;9.225997644126995;87142.07925;91999.7111615035;4857.6319115035;5.574381462218209
8;2026-02-18;9.147118555206934;86570.28541666667;91036.89318063772;4466.607763971057;5.1595160423383994
9;2026-02-19;10.74740036076116;92254.92525;90117.07293146869;2137.8523185313097;2.317331364952041
10;2026-02-20;15.767816007288973;93444.75558333333;95152.34046124444;1707.584877911111;1.8273736896751789
