;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;22.842100684756172;77501.26575;58130.25192920919;19371.013820790817;24.99444832717563
1;2026-02-11;49.03360079672852;60637.33374999999;77815.51130945305;17178.177559453063;28.32937482092551
2;2026-02-12;12.658261893359136;62008.41325000001;55428.92932766172;6579.483922338295;10.610631005524551
3;2026-02-13;22.98349634401025;67580.21500000001;56994.30623179169;10585.908768208319;15.664212918245845
4;2026-02-14;29.057518860941762;80156.339;64426.248343454;15730.09065654601;19.62426285031058
5;2026-02-15;18.57192602982339;94187.463;76453.08391644988;17734.379083550128;18.828810670428748
6;2026-02-16;16.787570409475816;100354.38325000001;98329.8358435011;2024.5474064989103;2.017398085597731
7;2026-02-17;25.901671562943978;88910.2355;92101.50331566168;3191.2678156616894;3.589314321028527
8;2026-02-18;23.917847130928962;88313.86616666666;85710.887211741;2602.978954925653;2.947418189136109
9;2026-02-19;33.10920254827515;94229.25774999999;80340.75791660069;13888.499833399299;14.739052567141018
10;2026-02-20;21.89929379424508;93419.353;87985.97311673904;5433.379883260961;5.816118083434983
