;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;36.505417872332785;77501.26575;62119.951667197856;15381.31408280215;19.846532742340596
1;2026-02-11;43.91696732127416;60637.333750000005;67324.04654959505;6686.712799595043;11.02738591238775
2;2026-02-12;27.788659830659153;62008.413250000005;44761.65178981598;17246.761460184025;27.813582957928734
3;2026-02-13;24.92777729934469;67580.21500000001;49275.72812493463;18304.486875065384;27.085570643812513
4;2026-02-14;36.30320213632699;80156.339;50139.229245722905;30017.109754277102;37.448204507290555
5;2026-02-15;20.342203870521956;94187.46299999999;75459.83193782129;18727.631062178698;19.883358639969632
6;2026-02-16;12.027124876658965;100354.38325000001;87270.63057531086;13083.752674689153;13.03754978205115
7;2026-02-17;21.05212728372182;88910.2355;102452.98555194505;13542.750051945055;15.231935868559313
8;2026-02-18;16.22854899486245;88313.86616666667;77963.53345997362;10350.33270669305;11.719940657064901
9;2026-02-19;32.52680718764382;94229.25774999999;79169.84463277005;15059.413117229939;15.981674351276464
10;2026-02-20;17.2457208327922;93419.353;87175.49104294868;6243.861957051326;6.683692143587555
