;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;19.54613142455884;74965.98775;68732.00834314564;6233.979406854356;8.31574370452333
1;2026-02-11;24.455687233265987;64179.608;73007.68142710933;8828.073427109332;13.755262305605436
2;2026-02-12;28.443946201816477;60030.19975;63344.11207661849;3313.9123266184906;5.520408628356248
3;2026-02-13;18.417727199668466;65708.13725;60233.63653914019;5474.500710859807;8.331541480214169
4;2026-02-14;20.09318544057777;78509.39374999999;67488.42323047057;11020.970519529423;14.037773052513764
5;2026-02-15;30.059441220579703;88874.44;77704.41169225643;11170.028307743574;12.568324827412217
6;2026-02-16;17.1723385260481;98799.76975;86135.68634544022;12664.083404559788;12.81792805449305
7;2026-02-17;21.81923199825011;87142.07925;93266.79803818533;6124.7187881853315;7.028428562754694
8;2026-02-18;13.13468550349064;86570.28541666667;86896.41041134897;326.12499468230817;0.37671701451907424
9;2026-02-19;15.990967877559578;92254.92525;90107.40172302468;2147.5235269753175;2.3278145000451533
10;2026-02-20;21.5172985292057;93444.75558333335;90521.61222616486;2923.14335716849;3.1282048296029332
