;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;16.306415152042423;74965.98775;66706.82191171817;8259.165838281828;11.01721738907099
1;2026-02-11;19.085920645476794;64179.60799999999;71589.01063643773;7409.402636437735;11.544792602095256
2;2026-02-12;22.69199813686596;60030.19974999999;65629.3233426066;5599.123592606607;9.327178013607407
3;2026-02-13;18.329026412740404;65708.13725;52630.37402108873;13077.763228911266;19.902806221936032
4;2026-02-14;15.23668254647769;78509.39375;66534.83925375283;11974.554496247176;15.252384363555443
5;2026-02-15;28.08448611456961;88874.44;78081.66515039145;10792.774849608555;12.143845687926197
6;2026-02-16;14.286789471618636;98799.76975;89210.58614370011;9589.183606299892;9.70567404211981
7;2026-02-17;14.35181813485821;87142.07925000001;93901.12860812401;6759.049358124001;7.756355386854049
8;2026-02-18;10.480353856677615;86570.28541666667;91103.79761484225;4533.51219817558;5.236799412587798
9;2026-02-19;14.780509239171222;92254.92525;95831.7962372311;3576.870987231101;3.8771599213139036
10;2026-02-20;18.073194473731537;93444.75558333335;101589.82455372499;8145.068970391643;8.716453822952033
