;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;10.71078111144195;77501.26574999999;70502.80749280167;6998.458257198319;9.030121236695182
1;2026-02-11;32.99453367356579;60637.333750000005;80468.59657496204;19831.262824962032;32.70470780711401
2;2026-02-12;4.90939630702519;62008.413250000005;58761.361671230276;3247.0515787697295;5.236469389530346
3;2026-02-13;7.217489543316128;67580.215;62587.00800758941;4993.206992410589;7.388563342704058
4;2026-02-14;9.647462264075916;80156.339;72418.43879466772;7737.900205332291;9.653510005406172
5;2026-02-15;17.670433302933684;94187.463;77598.15372539073;16589.309274609273;17.613075823699884
6;2026-02-16;13.986422223791434;100354.38325000001;86287.99988159364;14066.383368406372;14.016710494213882
7;2026-02-17;11.249796509061477;88910.2355;93183.14298737346;4272.907487373464;4.805866797387422
8;2026-02-18;15.520631586518219;88313.86616666667;88984.59215988714;670.7259932204615;0.7594798216110954
9;2026-02-19;15.392327914180715;94229.25774999999;94606.66518315929;377.4074331593001;0.40052043512918384
10;2026-02-20;7.7571861761228735;93419.353;86022.75913842604;7396.593861573958;7.91762480047786
