;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;35.5001868444905;77501.26574999999;50292.829235998186;27208.436514001805;35.107086640067955
1;2026-02-11;33.67362187298205;60637.33375;71516.61082490804;10879.277074908045;17.94154921085732
2;2026-02-12;9.217592327649061;62008.413250000005;65313.869782276146;3305.456532276141;5.330658146257501
3;2026-02-13;14.474081108156048;67580.215;58422.13002868882;9158.084971311175;13.551429173924905
4;2026-02-14;31.762130399774485;80156.33899999999;54789.07723763384;25367.26176236615;31.647230997371466
5;2026-02-15;9.947383369820438;94187.46299999999;83922.22122383789;10265.241776162104;10.898734767027438
6;2026-02-16;23.846447776701304;100354.38325000001;97107.74980401846;3246.6334459815553;3.2351685505292114
7;2026-02-17;17.489100893178122;88910.23550000001;72546.53296439999;16363.702535600023;18.404745464429705
8;2026-02-18;11.451193937849606;88313.86616666666;91186.64708861112;2872.7809219444607;3.2529217060013256
9;2026-02-19;6.684809596861381;94229.25775;94050.67599027074;178.58175972926256;0.18951837676898453
10;2026-02-20;11.035929987864456;93419.353;90941.1350872896;2478.2179127104027;2.6527885637469604
