;day;mape;real_total;forecast_total;abs_error;perc_error
0;2026-02-10;3.036392945102559;74965.98775;73954.12431489977;1011.8634351002256;1.3497633599848429
1;2026-02-11;22.73308889258551;64179.60799999999;79136.73353191088;14957.12553191089;23.30510577738476
2;2026-02-12;14.398713097597964;60030.19975;57193.32975873982;2836.8699912601805;4.725738050305556
3;2026-02-13;12.762329485690804;65708.13725;57431.965295293216;8276.171954706784;12.595353180106752
4;2026-02-14;17.68497587325879;78509.39375;64114.84216486737;14394.551585132635;18.334814342051438
5;2026-02-15;22.495967353173995;88874.44;68287.80121511432;20586.638784885683;23.1637338979415
6;2026-02-16;16.685638452550997;98799.76975;82061.80243155535;16737.96731844466;16.941301949182584
7;2026-02-17;9.578041838953729;87142.07925000001;91705.30354974623;4563.224299746216;5.236533645995388
8;2026-02-18;12.726692628600958;86570.28541666667;96687.23618859574;10116.95077192907;11.686401082352603
9;2026-02-19;5.90374752688877;92254.92525;86864.47738243114;5390.447867568859;5.842991962717848
10;2026-02-20;6.62552655969403;93444.75558333333;88903.97660684286;4540.778976490474;4.8593192289331215
