TimeStamp;real;forecast
2026-02-13 00:00:00;2855.48325;2140.1794995062655
2026-02-13 01:00:00;2102.1375;2258.0118450050604
2026-02-13 02:00:00;2721.5535;2102.2242019218975
2026-02-13 03:00:00;2265.05425;2039.535019245528
2026-02-13 04:00:00;2724.386;2035.7367317840472
2026-02-13 05:00:00;1950.27;2201.126935965308
2026-02-13 06:00:00;2676.27525;2207.127928884636
2026-02-13 07:00:00;1876.716;2196.0494374005348
2026-02-13 08:00:00;3155.0185;2429.3555216618493
2026-02-13 09:00:00;3419.00525;2690.9476371274977
2026-02-13 10:00:00;2633.61775;2703.8522137256523
2026-02-13 11:00:00;3832.5985;2849.2096609939067
2026-02-13 12:00:00;2113.4985;2810.6102972260437
2026-02-13 13:00:00;2406.8145;2404.15849738818
2026-02-13 14:00:00;2225.23925;2480.5700821136857
2026-02-13 15:00:00;2112.819;2554.1384584830967
2026-02-13 16:00:00;2119.783;2584.0464054959543
2026-02-13 17:00:00;2762.934;3945.5998654569294
2026-02-13 18:00:00;3519.851;3434.6701773527357
2026-02-13 19:00:00;3490.8465;2970.436673927125
2026-02-13 20:00:00;3538.6712499999994;3310.1423478555944
2026-02-13 21:00:00;3449.1785;2919.7435027002507
2026-02-13 22:00:00;2324.8065;2613.186590348187
2026-02-13 23:00:00;3431.5795;2284.7803852752386
