TimeStamp;real;forecast
2026-02-11 00:00:00;2366.50825;2757.8715827329297
2026-02-11 01:00:00;2711.8525;2743.1754084628637
2026-02-11 02:00:00;2083.15775;2656.600344386236
2026-02-11 03:00:00;2465.2165000000005;2433.5130848652543
2026-02-11 04:00:00;2897.0037500000003;2499.681227633376
2026-02-11 05:00:00;2676.7915000000003;2622.522805075157
2026-02-11 06:00:00;2365.58925;2628.7633386094776
2026-02-11 07:00:00;3238.81225;2762.068333631203
2026-02-11 08:00:00;2706.17225;2548.927716119101
2026-02-11 09:00:00;3475.922;2849.751557329803
2026-02-11 10:00:00;2244.5915;2786.759439689523
2026-02-11 11:00:00;2952.637;2806.4517187802353
2026-02-11 12:00:00;1686.3925;2714.377228392665
2026-02-11 13:00:00;3154.1665;2864.869362805344
2026-02-11 14:00:00;2227.19575;2834.9135605987476
2026-02-11 15:00:00;2543.43525;2787.7365112038124
2026-02-11 16:00:00;2576.265;3002.0715306444404
2026-02-11 17:00:00;1333.5;3669.0539390637164
2026-02-11 18:00:00;3750.33275;3922.5709530606446
2026-02-11 19:00:00;3982.69175;3107.9267250737194
2026-02-11 20:00:00;3578.161;3458.2023271327707
2026-02-11 21:00:00;2482.21025;3187.5674707211965
2026-02-11 22:00:00;2358.59375;2753.4185278947234
2026-02-11 23:00:00;2322.409;2603.6344930601836
