TimeStamp;real;forecast
2026-02-12 00:00:00;2297.366;2293.2240077429788
2026-02-12 01:00:00;2377.4665;2440.106297681242
2026-02-12 02:00:00;1861.1955;2284.5445811568097
2026-02-12 03:00:00;1835.98825;2171.1457213256263
2026-02-12 04:00:00;1987.42975;2193.2465378649663
2026-02-12 05:00:00;2928.504;2345.1195219061924
2026-02-12 06:00:00;2122.81;2426.141999701945
2026-02-12 07:00:00;2338.194;2633.7644433724945
2026-02-12 08:00:00;1348.37875;2799.8275338340427
2026-02-12 09:00:00;928.61625;2908.6475413057465
2026-02-12 10:00:00;2329.8340000000003;2734.00512151946
2026-02-12 11:00:00;1817.92825;2673.752616041391
2026-02-12 12:00:00;3735.537;2591.910059081816
2026-02-12 13:00:00;2596.203;2804.0542348851022
2026-02-12 14:00:00;2194.61975;2612.9589190293736
2026-02-12 15:00:00;1834.60225;2602.6319997743494
2026-02-12 16:00:00;2180.3565;2894.5427513538907
2026-02-12 17:00:00;3746.30075;3535.5015569148068
2026-02-12 18:00:00;4982.87875;3769.899192979502
2026-02-12 19:00:00;3386.71775;2973.607685229972
2026-02-12 20:00:00;3613.59775;3410.2486379892225
2026-02-12 21:00:00;3065.22725;3058.2538310243626
2026-02-12 22:00:00;2475.28875;2813.7157041934115
2026-02-12 23:00:00;2045.159;2521.406111839657
