TimeStamp;real;forecast;prediction_time_seconds
2026-03-02 00:00:00;3246.745;2683.3458948178654;25.811740300036035
2026-03-02 01:00:00;2790.22925;2814.065664278292;25.811740300036035
2026-03-02 02:00:00;2155.6665;2427.974656708937;25.811740300036035
2026-03-02 03:00:00;2621.298;2301.240025611772;25.811740300036035
2026-03-02 04:00:00;2217.16675;2389.662275650052;25.811740300036035
2026-03-02 05:00:00;2487.078;2424.279962025972;25.811740300036035
2026-03-02 06:00:00;3034.98225;2495.594263763127;25.811740300036035
2026-03-02 07:00:00;703.9855;2499.14441131539;25.811740300036035
2026-03-02 08:00:00;3024.90775;2297.039082872327;25.811740300036035
2026-03-02 09:00:00;1042.5125;2293.6027156682253;25.811740300036035
2026-03-02 10:00:00;1443.9805;1990.9859501550031;25.811740300036035
2026-03-02 11:00:00;3115.7045;2254.0548839421135;25.811740300036035
2026-03-02 12:00:00;3578.4032500000003;2015.1745962680397;25.811740300036035
2026-03-02 13:00:00;4828.33975;1518.4136484627138;25.811740300036035
2026-03-02 14:00:00;4235.00525;1816.6310637819836;25.811740300036035
2026-03-02 15:00:00;4154.5925;1887.511321271238;25.811740300036035
2026-03-02 16:00:00;2162.64175;2240.159430403696;25.811740300036035
2026-03-02 17:00:00;2929.2985;3767.3005842261778;25.811740300036035
2026-03-02 18:00:00;4386.6975;4742.082206686236;25.811740300036035
2026-03-02 19:00:00;3566.40925;3222.4998016066816;25.811740300036035
2026-03-02 20:00:00;3250.582;3084.4614210446075;25.811740300036035
2026-03-02 21:00:00;2445.295;3233.7491792879523;25.811740300036035
2026-03-02 22:00:00;3048.3762500000003;2607.5794818072377;25.811740300036035
2026-03-02 23:00:00;2899.3835;2489.6415570192958;25.811740300036035
