TimeStamp;real;forecast;prediction_time_seconds
2026-02-18 00:00:00;3148.755;3078.7850826173913;17.76074429997243
2026-02-18 01:00:00;3693.88525;2988.073075078391;17.76074429997243
2026-02-18 02:00:00;2656.90925;2830.917780237231;17.76074429997243
2026-02-18 03:00:00;2022.2365;2690.9126120562973;17.76074429997243
2026-02-18 04:00:00;2714.6582499999995;2956.8741256030653;17.76074429997243
2026-02-18 05:00:00;3138.4825;3135.652976049241;17.76074429997243
2026-02-18 06:00:00;3251.8665;3194.1248943481924;17.76074429997243
2026-02-18 07:00:00;3767.39;3260.8389602445786;17.76074429997243
2026-02-18 08:00:00;3704.433;3454.256858310529;17.76074429997243
2026-02-18 09:00:00;4502.9775;3554.8950040145965;17.76074429997243
2026-02-18 10:00:00;2839.84175;3551.011380230141;17.76074429997243
2026-02-18 11:00:00;3027.432;3459.4390575317116;17.76074429997243
2026-02-18 12:00:00;3523.302;3577.682618809305;17.76074429997243
2026-02-18 13:00:00;3065.7345000000005;3410.5681245196665;17.76074429997243
2026-02-18 14:00:00;3746.467;3430.541307338401;17.76074429997243
2026-02-18 15:00:00;3357.258;3287.1402896496625;17.76074429997243
2026-02-18 16:00:00;3739.85675;3601.3372032633224;17.76074429997243
2026-02-18 17:00:00;5383.882;4167.290597105481;17.76074429997243
2026-02-18 18:00:00;5460.044;4313.2083403179795;17.76074429997243
2026-02-18 19:00:00;3423.06;3144.932471517748;17.76074429997243
2026-02-18 20:00:00;4988.140666666666;3737.7803454287678;17.76074429997243
2026-02-18 21:00:00;3943.082;3979.2808005317265;17.76074429997243
2026-02-18 22:00:00;3280.73875;3799.81022325286;17.76074429997243
2026-02-18 23:00:00;4189.85225;3480.2065549137587;17.76074429997243
