TimeStamp;real;forecast
2026-02-18 00:00:00;3148.755;3372.859987390953
2026-02-18 01:00:00;3693.88525;3372.859987390953
2026-02-18 02:00:00;2656.90925;3885.9837404576165
2026-02-18 03:00:00;4860.24525;4782.883489346155
2026-02-18 04:00:00;7315.497749999999;4516.898437068407
2026-02-18 05:00:00;3138.816;4325.848365721793
2026-02-18 06:00:00;3252.33275;3903.914467048001
2026-02-18 07:00:00;2096.69825;3363.5853856623708
2026-02-18 08:00:00;1419.3415;3303.797620811454
2026-02-18 09:00:00;1889.68275;2703.7273105912263
2026-02-18 10:00:00;2839.84175;2641.394768063976
2026-02-18 11:00:00;3027.432;2856.3223616319956
2026-02-18 12:00:00;3523.302;3260.3779477454377
2026-02-18 13:00:00;6585.31775;4324.058963148187
2026-02-18 14:00:00;7843.34975;4225.859286190814
2026-02-18 15:00:00;3404.85275;3985.451856693631
2026-02-18 16:00:00;3784.0365;3506.509305425304
2026-02-18 17:00:00;3526.96175;3452.2957491930338
2026-02-18 18:00:00;1306.30475;2880.5663960743395
2026-02-18 19:00:00;2598.48975;2689.546798289313
2026-02-18 20:00:00;4988.140666666666;2718.4644943236904
2026-02-18 21:00:00;3943.082;3699.014983892015
2026-02-18 22:00:00;3280.73875;3689.6779110503057
2026-02-18 23:00:00;4189.85225;3363.071451276235
