TimeStamp;real;forecast
2026-02-13 00:00:00;2855.48325;2509.2550593229766
2026-02-13 01:00:00;2102.1375;2509.2550593229766
2026-02-13 02:00:00;2721.5535;3707.180190758395
2026-02-13 03:00:00;6990.2795;4489.332621886764
2026-02-13 04:00:00;5398.90175;3339.2713860115173
2026-02-13 05:00:00;1950.3455;2800.6915738899843
2026-02-13 06:00:00;2676.62925;3156.2913322480904
2026-02-13 07:00:00;1920.24575;3029.6424159608396
2026-02-13 08:00:00;1326.058;2675.8641175050384
2026-02-13 09:00:00;1320.70625;2487.3084964204622
2026-02-13 10:00:00;1067.45025;2057.42089147783
2026-02-13 11:00:00;2372.29825;2498.132257272454
2026-02-13 12:00:00;5641.722;2549.4658568305185
2026-02-13 13:00:00;6678.251;3198.14974158775
2026-02-13 14:00:00;2665.3395;2994.5389240868167
2026-02-13 15:00:00;2386.271;3067.63912541506
2026-02-13 16:00:00;2296.78125;2771.5007030529523
2026-02-13 17:00:00;1758.141;2801.974357074825
2026-02-13 18:00:00;1284.726;2405.947010781657
2026-02-13 19:00:00;1137.8685;2447.0358309447583
2026-02-13 20:00:00;1823.4615;2447.547285761477
2026-02-13 21:00:00;3449.1785;3420.1923328731464
2026-02-13 22:00:00;2324.8065;3810.900667150984
2026-02-13 23:00:00;3431.5795;2994.440066295282
