TimeStamp;real;forecast
2026-02-16 00:00:00;4270.74175;4636.660444770176
2026-02-16 01:00:00;4172.0475;4636.660444770176
2026-02-16 02:00:00;4192.84925;4858.937664165097
2026-02-16 03:00:00;8962.701000000001;5506.85414403573
2026-02-16 04:00:00;6309.5975;5867.78134996028
2026-02-16 05:00:00;3905.42975;5167.527184600893
2026-02-16 06:00:00;3458.2905;3631.499648605847
2026-02-16 07:00:00;2008.9715;3433.243195941489
2026-02-16 08:00:00;1053.83325;2883.97063314082
2026-02-16 09:00:00;3249.6165;2837.9309320696184
2026-02-16 10:00:00;3709.35825;2837.031571494779
2026-02-16 11:00:00;7611.147;2725.96912508431
2026-02-16 12:00:00;8926.28375;3058.078173847936
2026-02-16 13:00:00;4132.685;4052.5151078844156
2026-02-16 14:00:00;4754.1595;3918.053737327232
2026-02-16 15:00:00;4453.5885;3466.3182535404894
2026-02-16 16:00:00;3482.98875;3265.9832497343223
2026-02-16 17:00:00;3299.5685;3383.6250289008326
2026-02-16 18:00:00;1543.25875;3115.8191626575563
2026-02-16 19:00:00;3003.8375;2964.100549576392
2026-02-16 20:00:00;3950.84225;2699.58382115449
2026-02-16 21:00:00;3260.27925;3596.035760664849
2026-02-16 22:00:00;3727.6415;3756.8918925944054
2026-02-16 23:00:00;2914.66625;3385.1818256270576
