TimeStamp;real;forecast
2026-02-12 00:00:00;2297.366;2330.545083182432
2026-02-12 01:00:00;2377.4665;2599.6401569341715
2026-02-12 02:00:00;1861.1955;2146.282664042552
2026-02-12 03:00:00;1835.98825;2193.477867016544
2026-02-12 04:00:00;1987.42975;2217.0460602648686
2026-02-12 05:00:00;2928.504;2305.7398679755283
2026-02-12 06:00:00;2122.81;2374.801476935832
2026-02-12 07:00:00;2338.194;2588.862824414975
2026-02-12 08:00:00;1348.37875;2545.182094924512
2026-02-12 09:00:00;928.61625;2661.904976150717
2026-02-12 10:00:00;2329.8340000000003;2331.9645140670673
2026-02-12 11:00:00;1817.92825;2638.051839941232
2026-02-12 12:00:00;3735.537;2503.915706741118
2026-02-12 13:00:00;2596.203;2506.255090140229
2026-02-12 14:00:00;2194.61975;2278.906592826981
2026-02-12 15:00:00;1834.60225;2584.48482398547
2026-02-12 16:00:00;2180.3565;2840.609779399545
2026-02-12 17:00:00;3746.30075;3664.5751777110104
2026-02-12 18:00:00;4982.87875;3784.39482896583
2026-02-12 19:00:00;3386.71775;2988.4391900517494
2026-02-12 20:00:00;3613.59775;3366.756081417262
2026-02-12 21:00:00;3065.22725;2763.5251284791966
2026-02-12 22:00:00;2475.28875;2769.762499084769
2026-02-12 23:00:00;2045.159;2290.264090660458
